item,id,name,artist,danceability,energy,key,mode,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
2963,0UFXtWjUoj6mMOcIhuwKoM,Sincerely,YoungBoy Never Broke Again,0.586,0.516,7,1,-7.018,0.341,0.159,0.0,0.135,0.505,110.343,174545
2964,54COqDgfYUv07Kytm2Ndof,No Switch,YoungBoy Never Broke Again,0.682,0.798,2,1,-6.831,0.401,0.101,0.0,0.112,0.694,169.959,180706
2965,4RHNYPpGyMC4BPpbg9qizn,How You Been,YoungBoy Never Broke Again,0.615,0.506,5,1,-8.565,0.306,0.0971,0.0,0.136,0.229,84.363,124982
2966,2Sc8Vpb2cK0NYHaIkjBR5p,Bring The Hook,YoungBoy Never Broke Again,0.693,0.656,10,0,-7.684,0.392,0.0865,0.0,0.73,0.802,162.072,265185
2967,7B1J53ECCbVKukD19Wyy5K,I Know,YoungBoy Never Broke Again,0.569,0.389,3,0,-8.032,0.0449,0.894,0.0,0.118,0.565,140.181,150857
2968,2OlUmW0m7CpbOcG6AoAo43,Loner Life,YoungBoy Never Broke Again,0.641,0.553,2,1,-7.294,0.149,0.525,0.0,0.108,0.487,71.912,133333
2969,3QnGS5D9lzk2q9kw31j3Ni,Wagwan,YoungBoy Never Broke Again,0.738,0.659,11,0,-6.012,0.367,0.0818,0.0,0.154,0.6,179.958,149333
2970,3zX5X00XzWQ4sbrkM4S6Ib,Holy,YoungBoy Never Broke Again,0.746,0.454,7,1,-8.941,0.327,0.411,0.0,0.109,0.29,146.858,117551
2971,7jE5cQJ3UzAPM3DZFPD70a,Slow Down,YoungBoy Never Broke Again,0.735,0.604,11,0,-8.054,0.177,0.199,0.0,0.332,0.359,81.53,141350
2972,5R6NuttGhlDnHy7HRuJkhL,Stay The Same,YoungBoy Never Broke Again,0.671,0.611,0,0,-6.431,0.283,0.662,0.0,0.0855,0.591,150.102,140800
2973,0mjutHSbZ7elJRkRBNyuDq,Mr. Grim Reaper,YoungBoy Never Broke Again,0.602,0.447,6,0,-12.587,0.0574,0.226,0.0,0.12,0.433,156.137,172308
2974,2rkTDJLlnCgZuHB8uLc5Fp,Hold Your Own,YoungBoy Never Broke Again,0.607,0.837,10,0,-4.631,0.343,0.109,0.0,0.169,0.604,81.486,187393
2975,0wMjLS07cQ1ReIFn8MOtzN,I Got The Bag,YoungBoy Never Broke Again,0.666,0.635,0,1,-8.005,0.474,0.415,0.0,0.224,0.143,83.448,138262
2976,1p0BcIePXAd65ouic9XrLT,Kamikaze,YoungBoy Never Broke Again,0.718,0.798,10,0,-5.433,0.352,0.157,0.0,0.135,0.786,168.079,200000
2977,3a397RQ7XDv3IhEVHTv8Jq,I Hate YoungBoy,YoungBoy Never Broke Again,0.584,0.756,10,0,-6.245,0.362,0.0266,0.0,0.36,0.728,165.269,261818
2978,0UmMT7DNXCOJvSmXXGNG5b,Umm Hmm,YoungBoy Never Broke Again,0.763,0.709,9,1,-5.748,0.199,0.00815,0.0,0.123,0.277,160.16,132750
2979,0HrWshW3SuFJ6nKS9ba9Mh,Vette Motors,YoungBoy Never Broke Again,0.83,0.644,10,0,-5.431,0.407,0.0298,0.0,0.11,0.227,155.103,173419
2980,2kMaRdtDUsqpcuKhxLZxR5,Fuck Da Industry,YoungBoy Never Broke Again,0.808,0.678,5,0,-6.492,0.34,0.0262,0.0,0.107,0.599,159.063,181132
2981,5UvSOUZtI0aHj4W7MbR4Qi,Don’t Rate Me (feat. Quavo),YoungBoy Never Broke Again,0.773,0.869,1,1,-4.057,0.266,0.204,0.0,0.271,0.751,91.965,153913
2982,0oPpchtgx4hZ2J246g5mqn,Home Ain't Home (feat. Rod Wave),YoungBoy Never Broke Again,0.773,0.602,0,1,-6.777,0.173,0.424,0.0,0.125,0.553,82.055,141166
2983,2FWeNvUo79OeiHWoR1bUsO,Put It On Me,YoungBoy Never Broke Again,0.665,0.666,9,1,-7.009,0.429,0.0331,0.0,0.0841,0.844,164.205,152195
2984,7EHOorGNbnzDGmJDFVOhcJ,I’m The One,YoungBoy Never Broke Again,0.883,0.575,1,1,-7.293,0.173,0.0456,0.0,0.117,0.321,128.045,150073
2985,7LtZ18zrE2TX7Sw3tnPV3N,Shotta Soul,YoungBoy Never Broke Again,0.77,0.632,1,1,-6.385,0.175,0.318,0.0,0.102,0.84,150.04,153531
2986,3gqTyw7JosxKm3eFMwOpk9,Pimpin A Bitch,YoungBoy Never Broke Again,0.636,0.741,1,1,-5.29,0.343,0.0249,0.0,0.0852,0.627,80.836,148571
2987,1mplGt7Yrhqyo0kOFu6DkA,Choppa On My Shoulda,YoungBoy Never Broke Again,0.659,0.673,4,0,-5.429,0.472,0.0317,0.0,0.106,0.658,108.737,153000
2988,7nLN0Yu6Nwm5LC82MPmgyZ,Ben Lomond Mountain,YoungBoy Never Broke Again,0.72,0.691,2,1,-6.085,0.371,0.138,0.0,0.167,0.41,144.24,173333
2989,6DKki9APllUWHQ8Nsrn5ie,Chose,YoungBoy Never Broke Again,0.729,0.671,5,0,-5.001,0.0483,0.193,0.0,0.134,0.398,139.991,151680
2990,61fQzWkyQ4xzAH9o8WkGU2,Rose Gold,YoungBoy Never Broke Again,0.781,0.619,8,1,-6.096,0.216,0.335,0.0,0.103,0.563,138.069,126957
2991,31DsvMoo8QxufX4VS7cNTQ,Change On Me,YoungBoy Never Broke Again,0.67,0.555,2,1,-8.592,0.391,0.109,0.0,0.543,0.413,76.096,179603
2992,2sOj9vyd6yiss9W1IK6chU,"GOD DID (feat. Rick Ross, Lil Wayne, Jay-Z, John Legend & Fridayy)",DJ Khaled,0.42,0.725,8,1,-4.262,0.223,0.092,0.0,0.18,0.186,77.941,501648
2993,5kYSScXYOZYyi0fxramiW6,BEAUTIFUL (feat. Future & SZA),DJ Khaled,0.489,0.55,6,1,-6.729,0.233,0.103,0.0,0.118,0.241,171.882,223233
2994,7wqTOAyaUd6nSxo8rxhDdk,AFFILIATED (feat. Lil Durk),Future,0.812,0.608,0,1,-6.382,0.25,0.00625,0.0,0.121,0.606,147.037,183467
2995,0AAVJIN4plafvmNKqRCltG,I'M DAT N****,Future,0.911,0.573,2,1,-5.573,0.163,0.0112,5.83e-05,0.131,0.145,144.026,271840
2996,7HCX1Ch3mklJyEdpwPZBFW,FOR A NUT (feat. Gunna & Young Thug),Future,0.824,0.667,10,0,-6.603,0.0814,0.00321,2.65e-06,0.0956,0.305,82.037,207933
2997,5xWFnfdUho54EkKjqBtMLx,WORST DAY,Future,0.894,0.483,1,1,-7.154,0.259,0.0146,0.0,0.0972,0.498,88.508,187360
2998,4XJRpBOG0bU3Nxnvam3FnC,LOVE YOU BETTER,Future,0.709,0.357,5,1,-9.289,0.214,0.478,0.000294,0.112,0.544,75.494,129480
2999,1qMMYpVatbRITKCfq1gasi,PUFFIN ON ZOOTIEZ,Future,0.883,0.657,8,1,-5.748,0.305,0.0603,0.0,0.128,0.284,124.992,172933
3000,1Ijpng3ZLhTRcEd8iqh4p4,GOLD STACKS,Future,0.763,0.526,5,0,-6.753,0.355,0.00937,2.25e-06,0.111,0.362,181.856,162333
3001,2tzgSUZOUKopYbRqQOVT8X,MASSAGING ME,Future,0.916,0.453,1,1,-4.148,0.158,0.000189,0.0,0.137,0.152,145.007,106133
3002,53wBhj706wDMNuBj4FJ0RI,CHICKENS (feat. EST Gee),Future,0.862,0.619,11,0,-6.197,0.221,0.0403,0.0,0.253,0.624,148.059,195267
3003,1K5KBOgreBi5fkEHvg5ap3,Life Is Good (feat. Drake),Future,0.795,0.574,2,0,-6.903,0.487,0.067,0.0,0.15,0.537,142.053,237918
3004,1B87ZDrD3Pno9hS4stamWO,Comin Out Strong (feat. The Weeknd),Future,0.628,0.481,1,1,-7.775,0.475,0.29,0.0,0.118,0.33,108.761,254370
3005,4lH6nENd1y81jp7Yt9lTBX,Solo,Future,0.784,0.486,5,0,-6.497,0.0475,0.0538,0.497,0.101,0.0894,110.964,265996
3006,0lEjxUUlKqjqXrVlIHFduD,P power (feat. Drake),Gunna,0.828,0.591,1,1,-6.217,0.109,0.0199,0.000323,0.361,0.202,119.251,193347
3007,0VgkVdmE4gld66l8iyGjgx,Mask Off,Future,0.833,0.434,2,1,-8.795,0.431,0.0102,0.0219,0.165,0.281,150.062,204600
3008,25oOaleife6E2MIKmFkPvg,Relationship (feat. Future),Young Thug,0.842,0.597,2,1,-6.336,0.0627,0.00252,0.0,0.124,0.298,145.992,215307
3009,1Xd0PWZV3LCEGzc7fkjTeu,P2,Lil Uzi Vert,0.775,0.72,11,0,-5.353,0.193,0.0236,0.0,0.114,0.49,155.086,234627
3010,7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Lil Uzi Vert,0.732,0.75,11,0,-6.366,0.231,0.00264,0.0,0.109,0.401,155.096,182707
3011,2eAZfqOm4EnOF9VvN50Tyc,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,0.703,0.757,1,1,-3.612,0.05,0.617,0.0,0.106,0.696,82.008,221747
3012,5nzhL67GpF9szXWg5y509A,Close Friends (Lil Baby & Gunna),Lil Baby,0.676,0.578,10,0,-4.669,0.375,0.0509,0.0,0.0796,0.698,158.896,203881
3013,6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,Lil Baby,0.963,0.346,5,0,-9.309,0.53,0.0355,0.0,0.108,0.562,119.957,142273
3014,5f4Hy5mw5SRaUgXX9c6P5S,Sum 2 Prove,Lil Baby,0.827,0.552,4,0,-7.571,0.274,0.0169,0.0,0.122,0.408,124.011,205760
3015,7Fos4vYGRc7HYzzrKCEzAE,Catch The Sun - From Queen & Slim: The Soundtrack,Lil Baby,0.466,0.653,1,1,-6.679,0.123,0.116,0.0,0.14,0.112,82.463,182330
3016,02RCbjb9czvQKNGBmEmWob,Woah,Lil Baby,0.883,0.599,11,1,-5.551,0.248,0.0177,0.0,0.179,0.413,142.976,183011
3017,5m0yZ33oOy0yYBtdTXuxQe,Low Down,Lil Baby,0.962,0.619,10,0,-5.562,0.405,0.0354,0.0,0.083,0.154,127.958,144652
3018,05k3Qr01HMplh2nCCg7KYk,Emotionally Scarred,Lil Baby,0.585,0.641,6,0,-4.269,0.133,0.0286,0.0,0.316,0.266,88.284,197530
3019,6gxKUmycQX7uyMwJcweFjp,We Paid (feat. 42 Dugg),Lil Baby,0.926,0.542,1,1,-5.064,0.293,0.135,0.0,0.0877,0.564,135.14,181929
3020,4OkFBMU18NidtaefaTjUq1,Real Spill,Lil Baby,0.776,0.557,2,1,-7.441,0.545,0.0496,0.0,0.112,0.284,156.978,198722
3021,6qzBOV7lg2pnYm1tIvjxo3,Heyy,Lil Baby,0.494,0.667,7,1,-4.632,0.263,0.00299,0.0,0.0815,0.179,88.028,192727
3022,31lopd32BkJBTSgYE16c5e,In A Minute,Lil Baby,0.626,0.583,4,0,-6.102,0.334,0.0279,0.0,0.112,0.133,113.42,200471
3023,0BBaLX0AEwUCmsJyI5eJ6U,Perfect Timing,Lil Baby,0.643,0.492,1,1,-7.314,0.382,0.0349,0.0,0.133,0.117,156.784,161221
3024,1T4k0sw0HldDg004Kw4Oct,Forever (feat. Fridayy),Lil Baby,0.462,0.251,4,0,-12.072,0.159,0.414,0.0,0.201,0.137,89.705,167977
3025,6FyYMbtmEgQDCgy9mYrOX8,Shiest Talk (feat. Pooh Shiesty),Lil Baby,0.743,0.549,6,0,-8.373,0.302,0.0328,0.0,0.12,0.531,163.967,123659
3026,0b7UwotRCrS7qBoLDjfvSY,U-Digg (feat. 42 Dugg & Veeze),Lil Baby,0.824,0.583,1,1,-6.537,0.147,0.00253,0.0,0.266,0.154,147.496,235501
3027,0xUvi7wldroBzaZCengPa5,24 (feat. Lil Baby),Money Man,0.868,0.638,2,1,-7.746,0.0736,0.146,0.0565,0.0931,0.459,126.03,182857
3028,1tEskhLQFPHfBqDaBgtkyO,Should've Ducked (feat. Pooh Shiesty),Lil Durk,0.786,0.657,2,1,-5.142,0.339,0.00892,0.0,0.309,0.485,144.898,192052
3029,0g2Bbgy7P41pFjMWJuzsf4,STAYING ALIVE (feat. Drake & Lil Baby),DJ Khaled,0.718,0.461,4,0,-7.676,0.0797,0.068,0.0,0.283,0.181,129.953,178176
3030,5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),Dua Lipa,0.702,0.825,6,0,-3.787,0.0601,0.00883,0.0,0.0674,0.915,102.977,203064
3031,6Ozh9Ok6h4Oi1wUSLtBseN,BOP,DaBaby,0.769,0.787,11,1,-3.909,0.367,0.189,0.0,0.129,0.836,126.77,159715
3032,4ZyivnzrvDWRjihgqxvXK8,JOC IN '06,DaBaby,0.857,0.524,1,1,-11.931,0.279,0.0255,0.0,0.336,0.379,137.943,170435
3033,7FGdjbZ32vMybPuP0IuE7d,Back in Blood (feat. Lil Durk),Pooh Shiesty,0.759,0.538,8,0,-8.256,0.384,0.151,0.0,0.126,0.831,146.933,184490
3034,7iMSOLaGijc7I6RcF6igti,Box of Churches (feat. 21 Savage),Pooh Shiesty,0.797,0.605,2,0,-7.9,0.377,0.144,0.0,0.35,0.518,139.963,185402
3035,31xA2Iti4kb3aMiX75e8Y5,Certified (feat. Gunna),Pooh Shiesty,0.664,0.559,6,0,-7.568,0.075,0.139,0.0,0.303,0.548,153.95,149611
3036,523TDqoe5eHyvGI6Qj8azv,SUVs (Black on Black),Jack Harlow,0.801,0.688,1,1,-4.594,0.396,0.144,0.0,0.107,0.5,162.928,157675
3037,2t8yVaLvJ0RenpXUIAC52d,a lot,21 Savage,0.837,0.636,1,1,-7.643,0.086,0.0395,0.00125,0.342,0.274,145.972,288624
3038,50a8bKqlwDEqeiEknrzkTO,ball w/o you,21 Savage,0.892,0.633,8,1,-7.471,0.0902,0.0467,0.000189,0.139,0.459,137.994,195047
3039,7GeTsDIc5ykNB6lORO6Cee,Circo Loco,Drake,0.734,0.605,1,1,-8.476,0.0699,0.0102,0.0,0.317,0.252,103.976,236795
3040,2ZL7WZcjuYKi1KUDtp4kCC,Spin Bout U,Drake,0.773,0.701,7,1,-6.386,0.0512,0.01,0.0,0.163,0.203,129.963,214589
3041,0wshkEEcJUQU33RSRBb5dv,BackOutsideBoyz,Drake,0.849,0.433,5,0,-8.434,0.316,0.0407,0.0,0.388,0.395,142.11,152962
3042,410TZrK18uRjtsTunG14cl,Middle of the Ocean,Drake,0.466,0.703,4,0,-5.774,0.393,0.18,0.0,0.422,0.25,76.815,356389
3043,2ZlABhxMMa43COmZ97kKsJ,Jumbotron Shit Poppin,Drake,0.799,0.575,6,0,-6.257,0.282,0.221,0.0,0.196,0.319,99.026,137151
3044,466cKvZn1j45IpxDdYZqdA,Toosie Slide,Drake,0.83,0.49,1,0,-8.82,0.209,0.289,3.04e-06,0.113,0.845,81.604,247059
3045,4wVOKKEHUJxHCFFNUWDn0B,Chicago Freestyle (feat. Giveon),Drake,0.735,0.449,10,1,-7.507,0.347,0.629,0.0,0.113,0.0397,122.947,220488
3046,6jy9yJfgCsMHdu2Oz4BGKX,Papi’s Home,Drake,0.701,0.741,2,1,-6.157,0.313,0.112,0.0,0.699,0.588,140.177,178623
3047,61S79KIVA4I9FXbnsylEHT,In The Bible (with Lil Durk & Giveon),Drake,0.686,0.385,7,0,-8.35,0.297,0.614,0.0,0.131,0.147,143.07,296568
3048,37Nqx7iavZpotJSDXZWbJ3,Girls Want Girls (with Lil Baby),Drake,0.767,0.438,7,0,-8.726,0.29,0.181,0.0,0.142,0.381,86.975,221980
3049,1zi7xx7UVEFkmKfv06H8x0,One Dance,Drake,0.792,0.625,1,1,-5.609,0.0536,0.00776,0.0018,0.329,0.37,103.967,173987
3050,0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,Drake,0.891,0.628,2,1,-7.863,0.0551,0.00258,0.00019,0.0504,0.552,134.966,267067
3051,6DCZcSspjsKoFjzjrWoCdn,God's Plan,Drake,0.754,0.449,7,1,-9.211,0.109,0.0332,8.29e-05,0.552,0.357,77.169,198973
3052,2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,Drake,0.835,0.626,1,1,-5.833,0.125,0.0589,6e-05,0.396,0.35,91.03,217925
3053,3qN5qMTKyEEmiTZD38BNTT,I'm Upset,Drake,0.899,0.586,11,0,-7.866,0.343,0.279,0.0,0.0836,0.492,150.002,214467
3054,047fCsbO4NdmwCBn8pcUXl,Marvins Room,Drake,0.492,0.26,9,0,-17.341,0.0921,0.646,0.00178,0.0705,0.312,111.519,347227
3055,5YSHygGN9D0mID1NsVd5my,Reminds Me Of You,Juice WRLD,0.613,0.631,4,1,-6.965,0.12,0.0663,0.0,0.169,0.33,149.992,158033
3056,29t9XYOV65fFXiVzFFJgHH,NOT SOBER (feat. Polo G & Stunna Gambino),The Kid LAROI,0.671,0.639,2,0,-6.852,0.134,0.0928,0.0,0.0941,0.385,119.82,216000
3057,7gCe88FGMlkyURLPxglbAo,ALWAYS DO,The Kid LAROI,0.762,0.426,8,1,-6.865,0.113,0.0442,0.0,0.0858,0.582,167.827,151705
3058,5YnxnTS89l3FElIwfIAeSs,SO DONE,The Kid LAROI,0.719,0.598,9,1,-6.254,0.077,0.232,0.0,0.115,0.303,142.592,126521
3059,6ilmDtTR9yGrZCIOnMLNQy,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),The Kid LAROI,0.779,0.642,8,0,-6.321,0.116,0.0383,0.0,0.2,0.388,82.363,153147
3060,0c34ovpXiMWWUbKX0IavIH,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",The Kid LAROI,0.721,0.632,5,0,-6.695,0.0358,0.0693,0.0,0.291,0.296,92.057,144860
3061,1KMkcUvF7m3SDChDOa7i5L,WITHOUT YOU,The Kid LAROI,0.662,0.413,0,1,-7.357,0.0299,0.213,0.0,0.134,0.467,93.005,161385
3062,0oSVZClSSfn4aacXvdmkuj,SAME ENERGY,The Kid LAROI,0.676,0.494,2,1,-7.077,0.261,0.135,0.0,0.0995,0.756,169.685,93176
3063,27BBfeJZBFlZ60Sgx7iOgL,TELL ME WHY,The Kid LAROI,0.6,0.723,6,0,-4.928,0.158,0.109,0.0,0.167,0.463,149.881,195268
3064,7gVwgc8b3XnO87TpmXXFA5,Diva (feat. Lil Tecca),The Kid LAROI,0.686,0.703,6,0,-6.141,0.0606,0.00728,0.0,0.0946,0.457,144.902,172005
3065,5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),The Kid LAROI,0.591,0.764,1,1,-5.484,0.0483,0.0383,0.0,0.103,0.478,169.928,141806
3066,1r8ZCjfrQxoy2wVaBUbpwg,Thousand Miles,The Kid LAROI,0.376,0.657,7,1,-4.658,0.0768,0.0858,0.0,0.0884,0.203,80.565,164782
3067,0zotwiNo16aaUg76C4Fgl5,I GUESS IT'S LOVE?,The Kid LAROI,0.595,0.823,7,1,-6.448,0.0566,0.0662,0.0,0.569,0.435,155.005,170388
3068,4sx6NRwL6Ol3V6m9exwGlQ,Love Again,The Kid LAROI,0.662,0.398,11,0,-6.691,0.0275,0.716,0.0,0.111,0.468,107.001,145850
3069,6bVtAHmzr3X8pwJ2TpeF2G,Kids Are Growing Up (Part 1),The Kid LAROI,0.714,0.462,1,0,-10.627,0.354,0.79,0.000158,0.121,0.889,82.103,120000
3070,63XetbuuKLMyjIaVdZtFP1,WHERE DOES YOUR SPIRIT GO?,The Kid LAROI,0.363,0.373,2,1,-6.93,0.0461,0.557,0.0,0.14,0.341,81.06,201183
3071,21CvSW5NIu5Glg9x3BPxjj,Star Song (feat. Lil Durk),Sally Sossa,0.891,0.651,0,1,-3.006,0.177,0.231,0.0,0.165,0.668,129.919,196736
3072,03cBu30KbreokkrclGPQf8,Started From,Lil Durk,0.624,0.561,7,1,-8.757,0.476,0.0895,0.0,0.109,0.357,159.186,121060
3073,3HWQrKGmb05pcNoTIzzBwL,Headtaps,Lil Durk,0.562,0.609,5,1,-7.672,0.279,0.0461,0.0,0.131,0.38,158.803,173880
3074,1OybHaoLAhB6biFWfaCVDw,Smoking & Thinking,Lil Durk,0.842,0.512,11,1,-8.202,0.333,0.0169,0.0,0.202,0.688,162.023,147392
3075,6DPEzXUB3ZVzT2NDh7MkJt,Barbarian,Lil Durk,0.645,0.678,8,1,-8.343,0.409,0.0389,0.0,0.11,0.158,98.016,149244
3076,2bPI4TKM4oTxl2SijUXM2J,AHHH HA,Lil Durk,0.676,0.61,1,1,-9.185,0.273,0.000114,1.73e-06,0.191,0.519,156.005,186538
3077,2pOUHNwZJrFffS42SxPwt0,Broadway Girls (feat. Morgan Wallen),Lil Durk,0.659,0.745,10,1,-3.599,0.0347,0.0417,0.0,0.296,0.54,74.967,185600
3078,1fz22sUZlpL9jZOWz02wws,Hear It Back (feat. Moneybagg Yo),Lil Durk,0.766,0.485,4,0,-8.343,0.237,0.111,0.0,0.436,0.289,140.055,134908
3079,6MSyik7EzWsHQjTOPLFBrr,Rich Off Pain (feat. Rod Wave),Lil Baby,0.469,0.613,11,1,-6.556,0.335,0.0747,0.0,0.205,0.135,72.434,235015
3080,45M6MPP3yI5I1PXse40lpR,FULLY LOADED (feat. Future & Lil Baby),Trippie Redd,0.658,0.515,1,1,-4.402,0.134,0.0168,2.15e-06,0.596,0.196,90.131,175999
3081,2q2HyvGHcDbIgHi9o5gpFQ,DARK BROTHERHOOD (feat. Lil Baby),Trippie Redd,0.681,0.801,7,0,-2.515,0.179,0.0687,0.0,0.768,0.371,148.936,219060
3082,6cUHiQEECDl5m3WFGQ1GCR,Rich MF (feat. Polo G & Lil Durk),Trippie Redd,0.756,0.698,6,1,-5.464,0.178,0.0849,0.0,0.221,0.66,77.497,247714
3083,4mHgYpuGHu99Mw69E83CP2,Taking A Walk,Trippie Redd,0.767,0.538,0,0,-6.044,0.052,0.68,0.0,0.192,0.343,81.031,121680
3084,5aXgz1oKK8Q9z9xvTmSnrO,Topanga,Trippie Redd,0.755,0.615,4,1,-8.245,0.0454,0.00587,1.75e-06,0.109,0.039,105.955,215364
3085,1W24W6jQegnNh0x5DfBBPT,The Grinch,Trippie Redd,0.676,0.503,8,1,-6.115,0.0971,0.137,6.36e-05,0.0981,0.196,162.85,91288
3086,5HDRg2qrvX9qb6COeuDwfs,Back Down,50 Cent,0.784,0.631,2,1,-2.399,0.199,0.228,3.44e-06,0.0951,0.248,89.005,243000
3087,1vux5TJpXtc7tbjA1YODpp,Capo,NLE Choppa,0.614,0.953,2,1,-4.162,0.0688,0.119,0.0,0.331,0.593,154.969,192200
3088,5BJMeoCXXgbRAWfp6fTulr,Shotta Flow (feat. Blueface) [Remix],NLE Choppa,0.894,0.511,2,1,-4.768,0.421,0.0251,0.0,0.14,0.567,120.077,176632
3089,4rithk0wQbWsppbWiaFFgE,Self Esteem (featuring NLE Choppa),Lambo4oe,0.434,0.669,2,1,-7.463,0.0409,0.022,0.0,0.121,0.125,96.679,216032
3090,2F8SppeXgx401bQnOn07gg,6locc 6a6y (feat. NLE Choppa) - Remix,Lil Loaded,0.841,0.765,5,1,-6.909,0.248,0.287,0.0,0.122,0.803,125.093,177570
3091,1s3etXt5RKVEuC14ugwmHy,Push It (feat. Young Thug),NLE Choppa,0.885,0.678,7,1,-6.456,0.359,0.044,0.0,0.0899,0.755,127.935,210143
3092,6zayM8km4OLUDAVFiCl486,Molly,NLE Choppa,0.755,0.58,6,0,-7.657,0.135,0.175,0.0,0.279,0.449,142.033,203237
3093,1Z0cZI0UzNbP9L8MzzGxqf,Walk Em Down (feat. Roddy Ricch),NLE Choppa,0.867,0.744,2,1,-5.171,0.227,0.268,0.0,0.0713,0.645,84.005,173288
3094,44sYqNBttbXNxya33FJ3Dj,Camelot,NLE Choppa,0.787,0.713,7,1,-5.252,0.401,0.0849,0.0,0.717,0.761,175.046,148759
3095,5FEUjQpNQcGMkv4PPlEn9K,Gamble With My Heart,NLE Choppa,0.484,0.616,0,0,-8.098,0.199,0.0521,0.0,0.133,0.375,83.6,182640
3096,3HlIV9EOlKaFXqETJS9gnO,Depression,NLE Choppa,0.784,0.437,0,1,-5.473,0.189,0.229,0.0,0.171,0.0586,76.958,243194
3097,0mCiEhtdRn5YYhefLXcxI7,Narrow Road (feat. Lil Baby),NLE Choppa,0.614,0.553,7,1,-8.225,0.169,0.0306,0.0,0.203,0.161,159.999,240297
3098,5eJpwQyirY5EEdNadHKRAM,Mannequin (feat. Lil Tjay),Pop Smoke,0.683,0.799,1,1,-5.923,0.3,0.456,0.0,0.264,0.752,145.128,160560
3099,41Ee1u8ignxtICyaPI5OqO,Dior - Bonus,Pop Smoke,0.719,0.797,7,1,-5.94,0.334,0.208,0.00045,0.402,0.684,142.054,216387
3100,42er1na9BHF1ERol51wg8M,Imperfections (Interlude),Pop Smoke,0.774,0.513,7,1,-5.024,0.0778,0.907,0.0,0.11,0.324,91.03,108132
3101,5pFn569bgXKoKIaF3LSfaI,Enjoy Yourself (feat. Karol G),Pop Smoke,0.764,0.676,11,0,-6.761,0.0927,0.389,0.0,0.215,0.461,97.02,197938
3102,0pytLWYHCQdheIWB2Ay5Dk,Ambitious,Jack Harlow,0.545,0.767,7,0,-6.148,0.129,0.11,0.0,0.227,0.491,98.786,172609
3103,78aELoNP2X3DC3rjHEVLPy,Is That Ight?,Jack Harlow,0.752,0.764,6,0,-4.402,0.331,0.693,0.0,0.103,0.744,102.008,118797
3104,6fMM4VMig1pSp0Pd1paP0N,Gang Gang Gang,Jack Harlow,0.596,0.584,11,0,-6.585,0.332,0.489,0.0,0.115,0.238,85.65,169515
3105,5r30gHLxvhp60XMc5TIIMh,Denver,Jack Harlow,0.711,0.775,3,1,-7.078,0.0773,0.268,0.0,0.0622,0.919,175.016,158238
3106,1vB79KSHk7mAMufH8AHniQ,Questions,Jack Harlow,0.58,0.678,4,0,-5.078,0.36,0.0407,0.0,0.12,0.349,86.592,134388
3107,2dSKFFNoNXKo3hPnlwUdPe,They Don't Love It,Jack Harlow,0.536,0.814,1,1,-5.407,0.306,0.0388,0.0,0.142,0.851,96.7,113292
3108,2nK3bNHjO0IAMarcoN27UK,No Enhancers,Jack Harlow,0.671,0.653,11,0,-6.464,0.153,0.489,0.0,0.174,0.396,156.021,99961
3109,5w7IRpQTMNA2EuWrHDmClX,Blame On Me,Jack Harlow,0.805,0.387,5,0,-8.724,0.512,0.437,1.67e-06,0.115,0.435,95.988,241848
3110,0wHFktze2PHC5jDt3B17DC,First Class,Jack Harlow,0.902,0.582,5,0,-5.902,0.109,0.111,3.18e-06,0.111,0.332,107.005,173948
3111,5hNsSrWcClSp0tg4Jdd4UY,I Got A Shot,Jack Harlow,0.973,0.433,3,0,-6.605,0.0892,0.0784,0.0,0.0753,0.933,120.055,138782
3112,3ioJs8DQw527GmqJIp5gZG,Nail Tech,Jack Harlow,0.677,0.557,1,1,-8.409,0.0694,0.00508,8.36e-06,0.0984,0.1,150.127,206385
3113,4DuUwzP4ALMqpquHU0ltAB,Tyler Herro,Jack Harlow,0.794,0.756,5,0,-7.16,0.136,0.11,0.0,0.247,0.775,123.066,156498
3114,26BMsCXJpD7eYtP7ufhApC,Outside (Better Days),Blueface,0.67,0.424,9,0,-14.297,0.292,0.333,0.0,0.112,0.743,77.685,148715
3115,73xjJ1TIE6WP3HNKczQE4F,Moonwalking in Calabasas (feat. Blueface) - Remix,DDG,0.925,0.322,11,0,-9.8,0.112,0.103,0.0,0.137,0.712,129.957,170233
3116,6qNjm2ZDTllXGRLpsI2e0v,I Got The Strap (freestyle),Adin Ross Freestyle,0.974,0.451,0,0,-9.799,0.105,0.174,0.0,0.659,0.953,119.974,108565
3117,27ZZdyTSQWI7Cug2d2PkqV,BILLIE EILISH.,Armani White,0.9,0.509,1,1,-6.647,0.257,0.115,1.67e-06,0.0937,0.765,100.007,99283
